"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401309854102939701","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","14","7","401309854","40130985411","11","5","2","6","2","2","2","71","29","1","10","false","0","Timeout","Timeout BYU, clock 06:02","","2021-09-19T03:31:35.000Z"
"401309854102946101","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","14","7","401309854","40130985411","11","6","2","5","38","2","2","71","29","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Lopini Katoa","-0.534372502378378","2021-09-19T03:37:10.000Z"
"401309854102947401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","14","7","401309854","40130985411","11","7","2","5","25","2","2","71","29","2","10","false","11","Rush","Jaren Hall run for 11 yds to the ArzSt 18 for a 1ST down","0.730880977905899","2021-09-19T03:37:48.000Z"
"401309854102954401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","14","7","401309854","40130985411","11","8","2","4","55","2","2","82","18","1","10","false","3","Rush","Lopini Katoa run for 3 yds to the ArzSt 15","-0.111402529616803","2021-09-19T03:38:10.000Z"
"401309854102955901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985411","11","9","2","4","40","2","2","85","15","2","7","true","15","Passing Touchdown","Jaren Hall pass complete to Isaac Rex for 15 yds for a TD, (Justen Smith KICK)","2.703195238687394","2021-09-19T03:39:01.000Z"
"401309854102955903","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985412","12","1","2","4","40","2","2","35","65","2","7","false","20","Kickoff","Justen Smith kickoff for 57 yds , Tommi Hill return for 20 yds to the ArzSt 28","","2021-09-19T03:39:01.000Z"
"401309854102966902","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","1","2","3","30","2","2","32","68","1","10","false","20","Rush","Neil Pau'u run for 5 yds to the ArzSt 37 for a 1ST down ARIZONA ST Penalty, Personal Foul (Merlin Robertson) to the ArzSt 48 for a 1ST down","1.8330768793619025","2021-09-19T03:48:51.000Z"
"401309854102969902","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","2","2","3","0","2","2","52","48","1","10","false","11","Pass Reception","Jaren Hall pass complete to Neil Pau'u for 11 yds to the ArzSt 37 for a 1ST down","0.6348252048032138","2021-09-19T03:49:09.000Z"
"401309854102975401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","3","2","2","45","2","2","63","37","1","10","false","3","Rush","Tyler Allgeier run for 3 yds to the ArzSt 34","-0.2366089144620603","2021-09-19T03:50:51.000Z"
"401309854102977901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","4","2","2","20","2","2","66","34","2","7","false","5","Penalty","ARIZONA ST Penalty, Defensive Offside (Chase Lucas) to the ArzSt 29","","2021-09-19T03:52:21.000Z"
"401309854102984901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","5","2","1","50","2","2","71","29","2","2","false","2","Rush","Puka Nacua run for 2 yds to the ArzSt 27 for a 1ST down","-0.280885986648151","2021-09-19T03:53:13.000Z"
"401309854102989301","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","6","2","1","6","2","2","73","27","1","10","false","3","Rush","Tyler Allgeier run for 3 yds to the ArzSt 24","-0.152495975717313","2021-09-19T03:54:06.000Z"
"401309854102997601","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","7","2","0","23","2","2","76","24","2","7","false","-5","Rush","Jaren Hall run for a loss of 5 yards to the ArzSt 29","-1.372294353199889","2021-09-19T03:54:55.000Z"
"401309854102997602","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","8","2","0","23","1","2","71","29","3","12","false","0","Timeout","Timeout BYU, clock 00:23","","2021-09-19T03:54:55.000Z"
"401309854102997603","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","9","2","0","23","1","1","71","29","3","12","false","0","Timeout","Timeout ARIZONA ST, clock 00:23","","2021-09-19T03:54:55.000Z"
"401309854102998301","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985413","13","10","2","0","16","1","1","71","29","3","12","false","0","Pass Interception Return","Jaren Hall pass intercepted, touchback. Jack Jones return for no gain","-2.733928829691312","2021-09-19T03:58:08.000Z"
"401309854103854901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985415","15","2","3","14","50","3","3","25","75","1","10","false","14","Pass Reception","Jaren Hall pass complete to Neil Pau'u for 14 yds to the BYU 39 for a 1ST down","1.2227390832564555","2021-09-18T04:21:01.000Z"
"401309854103855901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985415","15","3","3","14","40","3","3","39","61","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Dallin Holker","-1.1077677360468863","2021-09-18T04:21:21.000Z"
"401309854103857201","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985415","15","4","3","14","27","3","3","39","61","2","10","false","1","Rush","Tyler Allgeier run for 1 yd to the BYU 40","-0.6040036537219180","2021-09-18T04:21:42.000Z"
"401309854103858601","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985415","15","5","3","14","13","3","3","40","60","3","9","false","0","Pass Incompletion","Jaren Hall pass incomplete to Neil Pau'u","-0.449179895148638752","2021-09-18T04:22:21.000Z"
"401309854103859401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","7","401309854","40130985415","15","6","3","14","5","3","3","40","60","4","9","false","0","Punt","Ryan Rehkow punt for 60 yds for a touchback","","2021-09-18T04:22:49.000Z"
"401309854103908201","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","14","401309854","40130985417","17","2","3","9","17","3","2","25","75","1","10","false","-1","Rush","Tyler Allgeier run for a loss of 1 yard to the BYU 24","-0.80148935081570998","2021-09-18T04:34:08.000Z"
"401309854103909201","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","14","401309854","40130985417","17","3","3","9","7","3","2","24","76","2","11","false","0","Pass Incompletion","Jaren Hall pass incomplete to Isaac Rex","-0.29427450685877776","2021-09-18T04:20:23.000Z"
"401309854103914101","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","14","401309854","40130985417","17","4","3","8","58","3","2","24","76","3","11","false","0","Pass Incompletion","Jaren Hall pass incomplete to Keanu Hill","-0.13329329160465786","2021-09-18T04:35:09.000Z"
"401309854103914102","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","14","401309854","40130985417","17","5","3","8","58","3","2","24","76","4","11","false","0","Punt","Ryan Rehkow punt for 41 yds , LV Bunkley-Shelton returns for no gain to the ArzSt 35 LV Bunkley-Shelton fumbled, recovered by ArzSt LV Bunkley-Shelton","","2021-09-18T04:35:09.000Z"
"401309854103968101","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985419","19","2","3","3","18","3","2","25","75","1","10","false","-2","Pass Reception","Jaren Hall pass complete to Gunner Romney for a loss of 2 yards to the BYU 23","-0.8852575132705454","2021-09-18T04:52:51.000Z"
"401309854103975101","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985419","19","3","3","2","48","3","2","23","77","2","12","false","3","Rush","Tyler Allgeier run for 3 yds to the BYU 26","-0.11053598303385037","2021-09-18T04:53:17.000Z"
"401309854103979501","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985419","19","4","3","2","4","3","2","26","74","3","9","false","17","Pass Reception","Jaren Hall pass complete to Gunner Romney for 17 yds to the BYU 43 for a 1ST down","2.60823191851439077","2021-09-18T04:54:12.000Z"
"401309854103986901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985419","19","5","3","1","30","3","2","43","57","1","10","false","3","Rush","Tyler Allgeier run for 3 yds to the BYU 46","-0.4309799951978805","2021-09-18T04:54:50.000Z"
"401309854103995801","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985419","19","6","3","0","41","3","2","46","54","2","7","false","28","Rush","Jaren Hall run for 28 yds to the ArzSt 26 for a 1ST down","2.1762945703010265","2021-09-18T04:55:38.000Z"
"401309854103998701","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985419","19","7","3","0","12","3","2","74","26","1","10","false","60","Pass Interception Return","Jaren Hall pass intercepted Merlin Robertson return for 60 yds to the BYU 15 Merlin Robertson fumbled, recovered by BYU Tyler Allgeier","-4.2799978775918195","2021-09-18T04:57:45.000Z"
"401309854103999901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","1","3","0","0","3","2","15","85","1","10","false","7","Pass Reception","Jaren Hall pass complete to Masen Wake for 7 yds to the BYU 22","0.4482007778738044","2021-09-18T04:57:45.000Z"
"401309854103999902","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","2","3","0","0","3","2","15","85","0","10","false","0","End Period","End of 3rd Quarter","","2021-09-18T04:57:45.000Z"
"401309854104854901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","3","4","14","50","3","2","22","78","2","3","false","18","Rush","Lopini Katoa run for 3 yds to the BYU 25 for a 1ST down ARIZONA ST Penalty, Face Mask (15 yards) (Omarr Norman-Lott) to the BYU 40 for a 1ST down","1.4158601678577299","2021-09-18T05:01:42.000Z"
"401309854104857601","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","4","4","14","23","3","2","40","60","1","10","false","3","Pass Reception","Jaren Hall pass complete to Gunner Romney for 3 yds to the BYU 43","-0.4315308590496248","2021-09-18T05:04:08.000Z"
"401309854104858901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","5","4","14","10","3","2","43","57","2","7","false","15","Rush","Tyler Allgeier run for 15 yds to the ArzSt 42 for a 1ST down","1.8934959916211762","2021-09-18T05:05:18.000Z"
"401309854104865801","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","6","4","13","41","3","2","58","42","1","10","false","4","Rush","Tyler Allgeier run for 4 yds to the ArzSt 38","-0.1003137729896652","2021-09-18T05:05:46.000Z"
"401309854104868001","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","7","4","13","19","3","2","62","38","2","6","false","8","Rush","Lopini Katoa run for 8 yds to the ArzSt 30 for a 1ST down","0.5810061116390182","2021-09-18T05:06:13.000Z"
"401309854104874201","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","8","4","12","57","3","2","70","30","1","10","false","-1","Rush","Lopini Katoa run for a loss of 1 yard to the ArzSt 31","-0.699123178297430","2021-09-18T05:06:27.000Z"
"401309854104876701","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","9","4","12","32","3","2","69","31","2","11","false","1","Pass Reception","Jaren Hall pass complete to Lopini Katoa for 1 yd to the ArzSt 30","-0.6225651008498547","2021-09-18T05:07:13.000Z"
"401309854104884601","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","10","4","11","53","3","2","70","30","3","10","false","-7","Sack","Jaren Hall sacked by Omarr Norman-Lott for a loss of 7 yards to the ArzSt 37","-2.2864210862672091","2021-09-18T05:10:51.000Z"
"401309854104886501","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985420","20","11","4","11","34","3","2","63","37","4","17","false","0","Punt","Ryan Rehkow punt for 32 yds, fair catch by LV Bunkley-Shelton at the ArzSt 5","","2021-09-18T05:11:21.000Z"
"401309854104938001","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","1","4","6","19","3","2","23","77","1","10","false","17","Rush","Tyler Allgeier run for 17 yds to the BYU 40 for a 1ST down","1.4534564900457215","2021-09-18T05:27:35.000Z"
"401309854104945501","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","2","4","5","44","3","2","40","60","1","10","false","7","Rush","Jaren Hall run for 7 yds to the BYU 47","0.7032387839448688","2021-09-18T05:28:10.000Z"
"401309854104948401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","3","4","5","15","3","2","47","53","2","3","false","4","Rush","Tyler Allgeier run for 4 yds to the ArzSt 49 for a 1ST down","0.2913312685615583","2021-09-18T05:28:42.000Z"
"401309854104954401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","4","4","4","55","3","2","51","49","1","10","false","4","Rush","Lopini Katoa run for 4 yds to the ArzSt 45","-0.1369390380115582","2021-09-18T05:29:24.000Z"
"401309854104964901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","5","4","3","50","3","2","55","45","2","6","false","16","Rush","Tyler Allgeier run for 1 yd to the ArzSt 44 for a 1ST down ARIZONA ST Penalty, Face Mask (15 yards) (Omarr Norman-Lott) to the ArzSt 29 for a 1ST down","1.1109684050506945","2021-09-18T05:31:14.000Z"
"401309854104966601","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","6","4","3","33","3","2","71","29","1","10","false","9","Rush","Lopini Katoa run for 9 yds to the ArzSt 20","0.678252223692433","2021-09-18T05:31:37.000Z"
"401309854104969901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","7","4","3","0","3","2","80","20","2","1","false","5","Rush","Lopini Katoa run for 5 yds to the ArzSt 15 for a 1ST down","-0.448150128659404","2021-09-18T05:31:49.000Z"
"401309854104975901","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","8","4","2","40","3","2","85","15","1","10","false","-2","Rush","Lopini Katoa run for a loss of 2 yards to the ArzSt 17","-0.4626103754517987","2021-09-18T05:32:33.000Z"
"401309854104975902","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","9","4","2","40","3","1","83","17","2","12","false","0","Timeout","Timeout ARIZONA ST, clock 02:40","","2021-09-18T05:32:33.000Z"
"401309854104976401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","10","4","2","35","3","1","83","17","2","12","false","13","Rush","Jaren Hall run for 13 yds to the ArzSt 4 for a 1ST down","1.3326189463029067","2021-09-18T05:37:01.000Z"
"401309854104979801","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","11","4","2","1","3","1","96","4","1","4","false","0","Rush","Tyler Allgeier run for no gain to the ArzSt 4","-0.6456997217339855","2021-09-18T05:38:23.000Z"
"401309854104987401","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","12","4","1","25","3","1","96","4","2","4","false","1","Rush","Tyler Allgeier run for 1 yd to the ArzSt 3","-0.2906721593310305","2021-09-18T05:39:18.000Z"
"401309854104988001","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","27","17","401309854","40130985422","22","13","4","1","19","3","1","97","3","3","3","true","3","Passing Touchdown","Baylor Romney pass complete to Isaac Rex for 3 yds for a TD, (Two-Point Conversion failed)","2.624562399778991","2021-09-18T05:41:26.000Z"
"401309854104988002","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","21","17","401309854","40130985422","22","14","4","1","19","2","1","97","3","3","0","false","0","Timeout","Timeout BYU, clock 01:19","",""
"401309854104988004","BYU","FBS Independents","Arizona State","Pac-12","BYU","Arizona State","27","17","401309854","40130985423","23","1","4","1","19","2","1","35","65","3","9","false","0","Kickoff","Justen Smith kickoff for 65 yds for a touchback","","2021-09-18T05:41:26.000Z"
