"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401404163101849908","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","0","401404163","4014041631","1","2","1","15","0","3","3","75","75","1","10","false","0","Rush","Christopher Brooks run for no gain to the BYU 25","-0.70297002204365193","2022-10-22T19:34:08.000Z"
"401404163101849909","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","0","401404163","4014041631","1","3","1","15","0","3","3","75","75","2","10","false","0","Pass Incompletion","Jaren Hall pass incomplete","-0.34710487712173865","2022-10-22T19:34:08.000Z"
"401404163101849912","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","0","401404163","4014041631","1","4","1","15","0","3","3","75","75","3","10","false","8","Pass Reception","Jaren Hall pass complete to Puka Nacua for 8 yds to the BYU 33","0.22917304828379947","2022-10-22T19:34:08.000Z"
"401404163101866501","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","0","401404163","4014041631","1","5","1","13","34","3","3","67","67","4","2","false","0","Punt","Ryan Rehkow punt for 55 yds, downed at the Liber 12","","2022-10-22T19:39:00.000Z"
"401404163101927803","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","3","401404163","4014041633","3","2","1","7","21","3","3","76","76","1","10","false","18","Pass Reception","Jaren Hall pass complete to Isaac Rex for 18 yds to the BYU 42 for a 1ST down","1.5839151313764752","2022-10-22T19:51:07.000Z"
"401404163101927804","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","3","401404163","4014041633","3","3","1","7","21","3","3","58","58","1","10","false","9","Rush","Puka Nacua run for 9 yds to the Liber 49","1.3023640826924845","2022-10-22T19:51:07.000Z"
"401404163101927805","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","3","401404163","4014041633","3","4","1","7","21","3","3","49","49","2","1","false","4","Rush","Christopher Brooks run for 4 yds to the Liber 45 for a 1ST down","-0.217174955720237","2022-10-22T19:51:07.000Z"
"401404163101927806","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","3","401404163","4014041633","3","5","1","7","21","3","3","45","45","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete","-0.997770018980635","2022-10-22T19:51:07.000Z"
"401404163101927807","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","3","401404163","4014041633","3","6","1","7","21","3","3","45","45","2","10","false","4","Pass Reception","Jaren Hall pass complete to Keanu Hill for 4 yds to the Liber 41","-0.1609945635553165","2022-10-22T19:51:07.000Z"
"401404163101927808","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","0","3","401404163","4014041633","3","7","1","7","21","3","3","41","41","3","6","false","-5","Penalty","BYU Penalty, False Start (Joe Tukuafu) to the Liber 46","","2022-10-22T19:51:07.000Z"
"401404163101958501","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","7","3","401404163","4014041633","3","8","1","4","14","3","3","46","46","3","11","true","46","Passing Touchdown","Jaren Hall pass complete to Puka Nacua for 46 yds for a TD, (Jake Oldroyd KICK)","5.7480359396583225","2022-10-22T19:56:06.000Z"
"401404163101959201","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","7","3","401404163","4014041634","4","1","1","4","7","3","3","65","65","0","0","false","19","Kickoff","Jake Oldroyd kickoff for 57 yds , Shedro Louis return for 19 yds to the Liber 27","","2022-10-22T20:00:40.000Z"
"401404163101967503","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","7","3","401404163","4014041635","5","1","1","3","24","3","3","27","27","1","10","false","7","Rush","Puka Nacua run for 7 yds to the Liber 20","0.3376362038341565","2022-10-22T20:02:52.000Z"
"401404163101975801","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","14","3","401404163","4014041635","5","2","1","2","41","3","3","20","20","2","3","true","20","Passing Touchdown","Jaren Hall pass complete to Isaac Rex for 20 yds for a TD, (Jake Oldroyd KICK)","2.4036446375573295","2022-10-22T20:03:47.000Z"
"401404163101975803","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","14","3","401404163","4014041636","6","1","1","2","41","3","3","65","65","0","0","false","0","Kickoff","Jake Oldroyd kickoff for 65 yds for a touchback","","2022-10-22T20:03:47.000Z"
"401404163102864005","BYU","FBS Independents","Liberty","FBS Independents","Liberty","BYU","14","10","401404163","4014041637","7","2","2","13","59","3","3","75","75","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete","-0.70297002204365193","2022-10-22T20:26:14.000Z"
