"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401309841101854601","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","2","1","14","53","3","3","75","75","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Gunner Romney","-0.70297002204365193","2021-09-05T02:41:39.000Z"
"401309841101856901","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","3","1","14","30","3","3","75","75","2","10","false","4","Rush","Tyler Allgeier run for 4 yds to the BYU 29","-0.06222348980634162","2021-09-05T02:42:18.000Z"
"401309841101859901","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","4","1","14","0","3","3","71","71","3","6","false","10","Pass Reception","Jaren Hall pass complete to Masen Wake for 10 yds to the BYU 39 for a 1ST down","1.98793259510644905","2021-09-05T02:43:05.000Z"
"401309841101864601","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","5","1","13","53","3","3","61","61","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Gunner Romney","-1.1077677360468863","2021-09-05T02:43:16.000Z"
"401309841101865201","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","6","1","13","47","3","3","61","61","2","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Keanu Hill","-0.72571522933736165","2021-09-05T02:43:59.000Z"
"401309841101865801","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","7","1","13","41","3","3","61","61","3","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Neil Pau'u","-0.38830614927378448","2021-09-05T02:44:22.000Z"
"401309841101866501","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098411","1","8","1","13","34","3","3","61","61","4","10","false","0","Punt","Ryan Rehkow punt for 46 yds, fair catch by Stanley Berryhill III at the Ariz 15","","2021-09-05T02:46:24.000Z"
"401309841101904502","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098413","3","1","1","9","54","3","3","84","84","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Neil Pau'u","-0.461828499020119154","2021-09-05T03:11:34.000Z"
"401309841101908401","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098413","3","2","1","9","15","3","3","84","84","2","10","false","7","Rush","Tyler Allgeier run for 7 yds to the BYU 23","0.212414490233638454","2021-09-05T03:12:39.000Z"
"401309841101915401","BYU","FBS Independents","Arizona","Pac-12","Arizona","BYU","0","0","401309841","4013098413","3","3","1","8","45","3","3","77","77","3","3","false","1","Rush","Tyler Allgeier run for 1 yd to the BYU 24","-0.27615738671484369","2021-09-05T03:13:11.000Z"
