"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401309913101855401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","2","1","14","45","3","3","25","75","1","10","false","23","Pass Reception","Jaren Hall pass complete to Dallin Holker for 23 yds to the BYU 48 for a 1ST down","2.0697008310108905","2021-10-09T19:42:37.000Z"
"401309913101856701","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","3","1","14","32","3","3","48","52","1","10","false","4","Rush","Tyler Allgeier run for 4 yds to the BoiSt 48","-0.1504912861657514","2021-10-09T19:42:37.000Z"
"401309913101859901","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","4","1","14","0","3","3","52","48","2","6","false","10","Rush","Tyler Allgeier run for 10 yds to the BoiSt 38 for a 1ST down","1.0639529262909944","2021-10-09T19:42:37.000Z"
"401309913101866101","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","5","1","13","38","3","3","62","38","1","10","false","14","Pass Reception","Jaren Hall pass complete to Puka Nacua for 14 yds to the BoiSt 24 for a 1ST down","0.413154699978213","2021-10-09T19:42:37.000Z"
"401309913101874801","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","6","1","12","51","3","3","76","24","1","10","false","8","Pass Reception","Jaren Hall pass complete to Gunner Romney for 8 yds to the BoiSt 16","0.473141035171443","2021-10-09T19:42:37.000Z"
"401309913101878701","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","7","1","12","12","3","3","84","16","2","2","false","2","Rush","Tyler Allgeier run for 2 yds to the BoiSt 14 for a 1ST down","-0.3399862617435495","2021-10-09T19:42:37.000Z"
"401309913101885801","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","8","1","11","41","3","3","86","14","1","10","false","0","Pass Reception","Jaren Hall pass complete to Dallin Holker for no gain to the BoiSt 14","-0.3125697195395781","2021-10-09T19:42:37.000Z"
"401309913101886601","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","9","1","11","33","3","3","86","14","2","10","false","6","Rush","Tyler Allgeier run for 6 yds to the BoiSt 8","0.1121725579727996","2021-10-09T19:42:37.000Z"
"401309913101886901","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","10","1","11","30","3","3","92","8","3","4","false","-5","Penalty","BYU Penalty, False Start (-5 Yards) to the BoiSt 13","","2021-10-09T19:42:37.000Z"
"401309913101888401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","0","0","401309913","4013099131","1","11","1","11","15","3","3","87","13","3","9","false","0","Pass Incompletion","Jaren Hall pass incomplete to Isaac Rex","-0.4917447658860486","2021-10-09T19:42:37.000Z"
"401309913101897501","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099131","1","12","1","10","24","3","3","87","13","4","9","true","30","Field Goal Good","Jake Oldroyd 30 yd FG GOOD","","2021-10-09T19:48:42.000Z"
"401309913101897502","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099132","2","1","1","10","24","3","3","35","65","4","9","false","0","Kickoff","Jake Oldroyd kickoff for 65 yds for a touchback","","2021-10-09T19:48:42.000Z"
"401309913101909901","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099133","3","1","1","9","0","3","3","16","84","1","10","false","37","Pass Reception","Jaren Hall pass complete to Puka Nacua for 37 yds to the BoiSt 47 for a 1ST down","2.9661670859372446","2021-10-09T19:56:09.000Z"
"401309913101915401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099133","3","2","1","8","45","3","3","53","47","1","10","false","15","Penalty","BOISE ST Penalty, Defensive Pass Interference (15 Yards) to the BoiSt 32 for a 1ST down","","2021-10-09T19:57:02.000Z"
"401309913101916501","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099133","3","3","1","8","34","3","3","68","32","1","10","false","7","Rush","Tyler Allgeier run for 7 yds to the BoiSt 25","0.3684640561633454","2021-10-09T19:57:36.000Z"
"401309913101925101","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099133","3","4","1","7","48","3","3","75","25","2","3","false","4","Pass Reception","Jaren Hall pass complete to Chris Jackson for 4 yds to the BoiSt 21 for a 1ST down","-0.129241444369876","2021-10-09T19:58:09.000Z"
"401309913101928601","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","3","0","401309913","4013099133","3","5","1","7","13","3","3","79","21","1","10","false","7","Rush","Tyler Allgeier run for 7 yds to the BoiSt 14","0.315409613643856","2021-10-09T19:58:40.000Z"
"401309913101934401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","0","401309913","4013099133","3","6","1","6","55","3","3","86","14","2","3","true","14","Passing Touchdown","Jaren Hall pass complete to Samson Nacua for 14 yds for a TD, (Jake Oldroyd KICK)","2.316887200151637","2021-10-09T19:59:22.000Z"
"401309913101934403","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","0","401309913","4013099134","4","1","1","6","55","3","3","35","65","2","3","false","16","Kickoff","Jake Oldroyd kickoff for 64 yds , Stefan Cobbs return for 16 yds to the BoiSt 17","","2021-10-09T19:59:22.000Z"
"401309913101987801","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","2","1","1","21","2","2","25","75","1","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Gunner Romney","-0.70297002204365193","2021-10-09T20:21:25.000Z"
"401309913101989401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","3","1","1","5","2","2","25","75","2","10","false","7","Rush","Lopini Katoa run for 7 yds to the BYU 32","0.31381588092850073","2021-10-09T20:22:04.000Z"
"401309913101995801","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","4","1","0","41","2","2","32","68","3","3","false","3","Rush","Tyler Allgeier run for 3 yds to the BYU 35 for a 1ST down","1.2241922501451379","2021-10-09T20:22:34.000Z"
"401309913101999201","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","5","1","0","7","2","2","35","65","1","10","false","0","Rush","Lopini Katoa run for no gain to the BYU 35","-1.0146424556055624","2021-10-09T20:23:21.000Z"
"401309913101999202","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","6","1","0","0","2","2","35","65","0","10","false","0","End Period","End of 1st Quarter","","2021-10-09T20:24:07.000Z"
"401309913102854101","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","7","2","14","58","2","2","35","65","2","10","false","0","Pass Incompletion","Jaren Hall pass incomplete to Neil Pau'u","-0.60046059923461482","2021-10-09T20:28:03.000Z"
"401309913102856401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","8","2","14","35","2","2","35","65","3","10","false","0","Pass Reception","Jaren Hall pass complete to Neil Pau'u for no gain to the BYU 35","-0.30241592870214795","2021-10-09T20:28:35.000Z"
"401309913102859401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099135","5","9","2","14","5","2","2","35","65","4","10","false","8","Punt","Ryan Rehkow punt for 44 yds , Khalil Shakir returns for 8 yds to the BoiSt 29","","2021-10-09T20:29:46.000Z"
"401309913102907401","BYU","FBS Independents","Boise State","Mountain West","BYU","Boise State","10","3","401309913","4013099137","7","1","2","9","25","2","2","9","91","1","10","false","6","Pass Reception","Jaren Hall pass complete to Dallin Holker for 6 yds to the BYU 15","0.20527425780596876","2021-10-09T20:40:00.000Z"
