"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401415223101854403","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","0","401415223","4014152231","1","2","1","14","55","3","3","22","78","1","10","false","2","Rush","Jaren Hall run for 2 yds to the BYU 24","-0.3971084032395771","2022-09-25T02:27:35.000Z"
"401415223101854404","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","0","401415223","4014152231","1","3","1","14","55","3","3","24","76","2","8","false","2","Rush","Jaren Hall run for 2 yds to the BYU 26","-0.26757215096666086","2022-09-25T02:27:35.000Z"
"401415223101854405","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","0","401415223","4014152231","1","4","1","14","55","3","3","26","74","3","6","false","0","Pass Incompletion","Jaren Hall pass incomplete to Kody Epps","-0.26510180880738332","2022-09-25T02:27:35.000Z"
"401415223101864501","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","0","401415223","4014152231","1","5","1","13","54","3","3","26","74","4","6","false","0","Punt","Ryan Rehkow punt for 42 yds, fair catch by Wyatt Wieland at the Wyom 32","","2022-09-25T02:28:35.000Z"
"401415223101904003","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","0","401415223","4014152232","2","13","1","9","59","1","3","25","75","1","10","false","0","Timeout","Timeout BYU, clock 09:59","","2022-09-25T02:39:34.000Z"
"401415223101904006","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152233","3","2","1","9","59","1","3","25","75","1","10","false","0","Rush","Miles Davis run for no gain to the BYU 25","-0.70297002204365193","2022-09-25T02:39:34.000Z"
"401415223101904007","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152233","3","3","1","9","59","1","3","25","75","2","10","false","6","Pass Reception","Jaren Hall pass complete to Miles Davis for 6 yds to the BYU 31","0.16823773848787483","2022-09-25T02:39:34.000Z"
"401415223101904008","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152233","3","4","1","9","59","1","3","31","69","3","4","false","1","Pass Reception","Jaren Hall pass complete to Miles Davis for 1 yd to the BYU 30","-0.368365390960701874","2022-09-25T02:39:34.000Z"
"401415223101919901","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152233","3","5","1","8","0","1","3","30","70","4","5","false","0","Punt","Ryan Rehkow punt for 39 yds","","2022-09-25T02:46:03.000Z"
"401415223101957403","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152235","5","1","1","4","25","0","3","9","91","1","10","false","47","Pass Reception","Jaren Hall pass complete to Keanu Hill for 47 yds to the Wyom 44 for a 1ST down","3.4093035985148568","2022-09-25T02:53:26.000Z"
"401415223101957404","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152235","5","2","1","4","25","0","3","56","44","1","10","false","6","Rush","Jaren Hall run for 6 yds to the Wyom 38","0.2956358969253720","2022-09-25T02:53:26.000Z"
"401415223101957405","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","0","3","401415223","4014152235","5","3","1","4","25","0","3","62","38","2","4","false","32","Pass Reception","Jaren Hall pass complete to Isaac Rex for 32 yds to the Wyom 6 for a 1ST down","1.0647566895193723","2022-09-25T02:56:11.000Z"
"401415223101974901","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","7","3","401415223","4014152235","5","4","1","2","50","0","3","94","6","1","6","true","6","Rushing Touchdown","Christopher Brooks run for 6 yds for a TD, (Jake Oldroyd KICK)","2.052489771065277","2022-09-25T02:56:26.000Z"
"401415223101974903","BYU","FBS Independents","Wyoming","Mountain West","BYU","Wyoming","7","3","401415223","4014152236","6","1","1","2","50","0","3","35","65","1","10","false","0","Kickoff","Jake Oldroyd kickoff for 65 yds for a touchback","","2022-09-25T02:56:26.000Z"
