"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401520152101849903","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201521","1","1","1","15","0","3","3","35","65","1","10","false","0","Kickoff","Will Ferrin kickoff for 65 yds for a touchback","","2023-09-03T02:23:08.000Z"
"401520152101866603","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","1","1","13","33","3","2","50","50","1","10","false","3","Rush","Aidan Robbins run for 3 yds to the SHSU 47","-0.385960016074776","2023-09-03T02:25:07.000Z"
"401520152101866604","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","2","1","13","33","3","2","53","47","2","7","false","3","Pass Reception","Kedon Slovis pass complete to Keelan Marion for 3 yds to the SHSU 44","-0.407363989967388","2023-09-03T02:25:07.000Z"
"401520152101866605","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","3","1","13","33","3","2","56","44","3","4","false","16","Pass Reception","Kedon Slovis pass complete to Chase Roberts for 16 yds to the SHSU 28 for a 1ST down","1.870721464025106","2023-09-03T02:25:07.000Z"
"401520152101866606","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","4","1","13","33","3","2","72","28","1","10","false","0","Pass Incompletion","Kedon Slovis pass incomplete to Darius Lassiter","-0.512081873784803","2023-09-03T02:25:07.000Z"
"401520152101866607","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","5","1","13","33","3","2","72","28","2","10","false","4","Rush","Aidan Robbins run for 4 yds to the SHSU 24","-0.0811757598633066","2023-09-03T02:25:07.000Z"
"401520152101866608","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","6","1","13","33","3","2","76","24","3","6","false","10","Rush","Aidan Robbins run for 10 yds to the SHSU 14 for a 1ST down","0.8089889326074591","2023-09-03T02:25:07.000Z"
"401520152101866609","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","0","0","401520152","4015201522","2","7","1","13","33","3","2","86","14","1","10","false","9","Pass Reception","Kedon Slovis pass complete to Chase Roberts for 9 yds to the SHSU 5","0.6137678348706395","2023-09-03T02:30:55.000Z"
"401520152101896001","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","7","0","401520152","4015201522","2","8","1","10","39","3","2","95","5","2","1","true","5","Rushing Touchdown","Kedon Slovis run for 5 yds for a TD (Will Ferrin KICK)","1.934515340308442","2023-09-03T02:31:11.000Z"
"401520152101896003","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","7","0","401520152","4015201523","3","1","1","10","39","3","2","35","65","1","10","false","0","Kickoff","Will Ferrin kickoff for 65 yds for a touchback","","2023-09-03T02:31:11.000Z"
"401520152101917203","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","7","0","401520152","4015201524","4","1","1","8","27","3","2","42","58","1","10","false","18","Pass Reception","Kedon Slovis pass complete to Darius Lassiter for 18 yds to the SHSU 40 for a 1ST down","1.3726540681019745","2023-09-03T02:36:43.000Z"
"401520152101917204","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","7","0","401520152","4015201524","4","2","1","8","27","3","2","60","40","1","10","false","0","Pass Incompletion","Kedon Slovis pass incomplete to Keelan Marion","-0.8457687366186874","2023-09-03T02:36:43.000Z"
"401520152101917206","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","7","0","401520152","4015201524","4","3","1","8","27","3","2","60","40","2","10","false","-10","Penalty","Shotgun Slovis,Kedon pass complete short left to Smith,Deion for 12 yards to the SHSU28 (Williams,Trevor) PENALTY BYU Illegal Block in Back (Lapuaho,Weylin) 10 yards from SHSU40 to SHSU50. NO PLAY.","","2023-09-03T02:36:43.000Z"
"401520152101917207","BYU","Big 12","Sam Houston State","Conference USA","BYU","Sam Houston State","7","0","401520152","4015201524","4","4","1","8","27","3","2","50","50","2","20","false","4","Rush","Parker Kingston run for 4 yds to the SHSU 46","-0.1271425298699160","2023-09-03T02:36:43.000Z"
