"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401520220101849906","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","0","401520220","4015202201","1","1","1","15","0","3","3","65","65","0","0","false","0","Kickoff","Will Ferrin kickoff for 65 yds for a touchback","","2023-09-16T23:20:01.000Z"
"401520220101868204","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","7","401520220","4015202202","2","2","1","13","17","3","2","80","80","1","10","false","15","Penalty","SLOVIS, Kedon pass deep to the right incomplete intended for ROBERTS, Chase broken up by JOHNSON, Lorando at the BYU45. PENALTY ARK Pass Interference on JOHNSON, Lorando enforced 15 yards to the BYU35 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).","","2023-09-16T23:43:10.000Z"
"401520220101868206","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","7","401520220","4015202202","2","3","1","13","17","3","2","65","65","1","10","false","0","Pass Incompletion","Kedon Slovis pass incomplete","-1.0146424556055624","2023-09-16T23:43:10.000Z"
"401520220101868207","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","7","401520220","4015202202","2","4","1","13","17","3","2","65","65","2","10","false","-1","Rush","LJ Martin run for a loss of 1 yard to the BYU 34","-0.684537546655406014","2023-09-16T23:43:10.000Z"
"401520220101868208","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","7","401520220","4015202202","2","5","1","13","17","3","2","66","66","3","11","false","0","Pass Reception","Kedon Slovis pass complete to LJ Martin for no gain to the BYU 34","-0.257912927618072286","2023-09-16T23:45:38.000Z"
"401520220101887001","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","14","401520220","4015202202","2","6","1","11","29","3","2","66","66","4","11","true","88","Punt Return Touchdown","Isaiah Sategna 88 Yd Punt Return (Cam Little Kick)","-6.8001900594296245","2023-09-16T23:46:39.000Z"
"401520220101887803","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","14","401520220","4015202203","3","2","1","11","21","3","2","53","53","1","10","false","1","Rush","LJ Martin run for 1 yd to the BYU 48","-0.9130431154710728","2023-09-16T23:49:10.000Z"
"401520220101887804","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","14","401520220","4015202203","3","3","1","11","21","3","2","52","52","2","9","false","0","Pass Incompletion","Kedon Slovis pass incomplete","-1.0260560859071228","2023-09-16T23:49:10.000Z"
"401520220101887805","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","14","401520220","4015202203","3","4","1","11","21","3","2","52","52","3","9","false","0","Pass Incompletion","Kedon Slovis pass incomplete","-0.6859238452324856","2023-09-16T23:49:10.000Z"
"401520220101896201","BYU","Big 12","Arkansas","SEC","Arkansas","BYU","0","14","401520220","4015202203","3","5","1","10","37","3","2","52","52","4","9","false","0","Punt","Ryan Rehkow punt for 49 yds","","2023-09-16T23:51:42.000Z"
